"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1872971453274177827","Sat Dec 28 15:14:29 +0000 2024","0","@MasBRO_back Sy setuju PPN 12% diluncurkan asal salah satu sasarannya mereka yg bernasib seperti ini.","1873024728363045120","","MasBRO_back","in","","0","1","0","https://x.com/edu_yulianda/status/1873024728363045120","873702241","edu_yulianda"
"1872885157327466956","Sat Dec 28 15:13:50 +0000 2024","0","@ARSIPAJA Bisa bisa nya sigobl bilang PPN naik jadi 12% biaya hidup paling nambah 20-30rb perbulan sini palalo gua genjreng","1873024565871558946","","ARSIPAJA","in","","0","0","0","https://x.com/bymochi19/status/1873024565871558946","1726054785818968064","bymochi19"
"1873009407384273327","Sat Dec 28 15:13:34 +0000 2024","7","@kompascom Mungkin lagi bingung urusan omongannya sendiri mau memaafkan koruptor atau Ppn 12%","1873024500914372783","","kompascom","in","Warga_teladan","0","0","3","https://x.com/Warga_teladan/status/1873024500914372783","1720753166650855425","Warga_teladan"
"1872885157327466956","Sat Dec 28 15:13:03 +0000 2024","0","@kelakuan @ARSIPAJA Emang kalau udh jadi Buzzer logika jadi cacat bang Bisa bisa nya PPN 12% biaya hidup paling naik 30rb perbulan","1873024368525361336","","kelakuan","in","","0","1","0","https://x.com/bymochi19/status/1873024368525361336","1726054785818968064","bymochi19"
"1873024294906937846","Sat Dec 28 15:12:45 +0000 2024","0","Tiket kereta tidak dikenakan PPN 12%. Nah selama di perjalanan kan perlu makan ya MinKAI. Soal makanan dan minuman selama di perjalanan gimana tuh?","1873024294906937846","","","in","Cloud","0","0","0","https://x.com/gitaprash/status/1873024294906937846","1238434478072016896","gitaprash"
"1873024268801556959","Sat Dec 28 15:12:39 +0000 2024","0","Boros lah sebelum tahun 2025 sampai masa jabatan 02 selesai menyerang. Selama masa jabatan mereka bakal pada mehong mehong semua. Ini baru PPN 12% belum yang lainnya","1873024268801556959","","","in","Kalila Mika M, FUB FREE","0","0","0","https://x.com/Soshriro/status/1873024268801556959","1321033242179366912","Soshriro"
"1872459127429173557","Sat Dec 28 14:54:10 +0000 2024","0","@dikidawawe3 Bayangin pedagang beginian harus bertarung sama ppn 12% Emang sialan dunia ","1873019616982909020","","dikidawawe3","in","Indonesia","0","0","0","https://x.com/yhnuluul/status/1873019616982909020","496750730","yhnuluul"
"1872906622600651257","Sat Dec 28 14:53:57 +0000 2024","0","@tanyarlfes Pentingnya cari yg setara. Cepat blg sepupumu buat ke pengadilan agama nder.","1873019562423402593","","tanyarlfes","in","out of knowhere","0","0","0","https://x.com/kopiormint/status/1873019562423402593","1767201886548238336","kopiormint"
"1872882146911895721","Sat Dec 28 14:52:42 +0000 2024","0","@kikysaputrii Ga peduli sama lu PPN 12% lebih penting","1873019246412013646","","kikysaputrii","in","JAKARTA","0","0","0","https://x.com/raihanhan121/status/1873019246412013646","1672915025231740929","raihanhan121"
"1873019245963169857","Sat Dec 28 14:52:41 +0000 2024","0","buat yang main apps dating topiknya sekarang jadi PPN 12%. kalau dia ngerasa lo freak dengan tiba-tiba bahas gituan tau kan gimana kelanjutannya. apa lagi sampai dia ngerasa kalau hal tsb ga penting. aduh anjir better lo unmatch deh terus lo block juga boleh dah wkwk kocag","1873019245963169857","","","in","","0","0","0","https://x.com/bungkoos/status/1873019245963169857","1054590823","bungkoos"
"1872987246573568292","Sat Dec 28 14:52:39 +0000 2024","0","@simpoverjeiy berharap tp ppn 12% menghancurkan harapan","1873019235531968963","","simpoverjeiy","in","jayhoon's","0","1","0","https://x.com/_noirpetals/status/1873019235531968963","1073553259816763392","_noirpetals"
"1873019109191106910","Sat Dec 28 14:52:09 +0000 2024","0","ada orang hebat yang bisa nego gak ke pemerintah? kalau pajak ppn beneran naik 12 persen pemerintah harus komitmen tidak menarik subsidi bbm...","1873019109191106910","","","in","","0","0","0","https://x.com/FrederickYunda/status/1873019109191106910","1565862106385117184","FrederickYunda"
"1872873975803723901","Sat Dec 28 14:51:36 +0000 2024","0","@vanc1Bozz Misalnya 300 brti jd 336rb plus ppn 12% blm lgi hotelnya kena pajak juga 12%...","1873018973266276705","","vanc1Bozz","in","Jakarta Capital Region","0","0","0","https://x.com/kurnia_N_syah/status/1873018973266276705","239667488","kurnia_N_syah"
"1872972514894168404","Sat Dec 28 14:51:25 +0000 2024","8","@detikcom Gak usah lah : ▪️Sistem Pilkada mau diubah ▪️Ngurusin Libya &amp; Suriah ▪️Mau naikin PPN 12 ℅ ▪️Terlalu banyak Omon-omon ▪️Mau nerusin IKN ▪️Mau ma'afin Koruptor ▪️Nambah hutang utk Makan Gratis ▪️Ngemis ke Qatar dan Abu Dhabi utk bangun 7 juta rumah","1873018924092276770","","Romeorome70","in","Jakarta Capital Region","0","0","0","https://x.com/Romeorome70/status/1873018924092276770","1680052893217591296","Romeorome70"
"1872508904338563544","Sat Dec 28 14:50:40 +0000 2024","0","@KPK_RI Kalian buat gaduh dengan tetapkan Hasto tersangka kenapa bisa begitu? Salah apa Hasto dia tidak makan uang Negara? Ah payah kalian ini semakin ke sini semakin nggak jelas prestasinya tebang pilih nangkap koruptor mending suruh Prabowo stop PPN 12%","1873018737991008700","","KPK_RI","in","Jakarta Capital Region","0","0","0","https://x.com/KonradKun/status/1873018737991008700","1230893722025390081","KonradKun"
"1873018608802250808","Sat Dec 28 14:50:09 +0000 2024","0","Mahasiswa Demo PPN 12% Warkop tutup Bolo","1873018608802250808","","","in","","0","0","0","https://x.com/hikmahngopi/status/1873018608802250808","1561407859438624773","hikmahngopi"
"1873018338617770313","Sat Dec 28 14:49:05 +0000 2024","5","Gpp punya hewan mah termasuk barang mewah kok. Ditambah jadi punya alasan deh buat naikin tarif jasa pelayanan kesehatan hewan. Thanks PPN 12%.","1873018338617770313","","","in","Kuningan, Indonesia","0","2","1","https://x.com/JKertawinata/status/1873018338617770313","1518887821255544832","JKertawinata"
"1873011669343052217","Sat Dec 28 14:48:03 +0000 2024","0","@nootnbubbly OH NOOOO PPN 12%","1873018079330091184","","nootnbubbly","in","","0","0","0","https://x.com/nyumst/status/1873018079330091184","1569257340670717954","nyumst"
"1872577320219033839","Sat Dec 28 14:47:23 +0000 2024","0","@asumsico Saling sandera.. Rakyat cuma dapet dramanya..n ppn 12%...:D","1873017910274474431","","asumsico","in","Jakarta,Indonesia","0","0","0","https://x.com/ad_aris/status/1873017910274474431","262154206","ad_aris"
"1873017901755875778","Sat Dec 28 14:47:21 +0000 2024","0","Semoga semua perempuan yang sakit perut sakit pinggang sakit punggung sakit badan karena mens hari pertama ditambah tanggungan lainnya dipindahin semua bebanbya ke pemerintah oon penyebab PPN 12%","1873017901755875778","","","in","","0","0","0","https://x.com/najelnut/status/1873017901755875778","1031926338142138368","najelnut"
"1873017889864991068","Sat Dec 28 14:47:18 +0000 2024","0","Iya sih ga dikenakan PPN 12% tapi harganya konsisten naik apalagi kalo pas high season Dulu duit 700rb udah dapet tiket eksekutif pp GMR-YK sekarang cuma dapet one way tiket doang huft","1873017889864991068","","","in","","0","0","0","https://x.com/flonoviadinda/status/1873017889864991068","86487241","flonoviadinda"
"1873011774007513434","Sat Dec 28 14:46:04 +0000 2024","0","@detikcom Cuma mensengsarakan rayat..ppn 12%..pajak motor 66%.....","1873017580216365512","","detikcom","in","","0","0","0","https://x.com/PemudaH48066190/status/1873017580216365512","1604846408854425603","PemudaH48066190"
"1873011774007513434","Sat Dec 28 14:45:58 +0000 2024","0","@detikcom PPN 12% bro....","1873017552202547679","","detikcom","in","Tangerang Selatan","0","0","0","https://x.com/Iwan_RD/status/1873017552202547679","186864240","Iwan_RD"
"1872661874929803452","Sat Dec 28 14:45:14 +0000 2024","0","@kompascom Hati-hati dan waspada... Pengkritik dan pendemo PPN 12 PERSEN bisa hilang tiba-tiba hilang diculik...","1873017368714330200","","kompascom","in","Hongkong","0","0","0","https://x.com/aquino_alhaqnur/status/1873017368714330200","497867021","aquino_alhaqnur"
"1873017334023279080","Sat Dec 28 14:45:06 +0000 2024","1","Pemerintah malaysia tolak kenaikan tarif listrik karena tak mau bebani rakyat mana pateeennn!!! Liat dong di konoha BEBAN rakyat semua dari PPN 12% sampe pejabat nya iya kan pak @prabowo ?????","1873017334023279080","","","in","","0","0","0","https://x.com/cheonyeon1924/status/1873017334023279080","1569616122353426432","cheonyeon1924"
"1873017320383365531","Sat Dec 28 14:45:02 +0000 2024","51","konten mulu dipikirin. ppn lu noh 12% anjing. konten ga dibawa mati","1873017320383365531","","","in","she/her 🔞","3","10","11","https://x.com/aludraexe/status/1873017320383365531","1571852777961443328","aludraexe"
"1873017200879255568","Sat Dec 28 14:44:34 +0000 2024","6","Bersenang senanglah sebelum menderita dengan naiknya PPN 12% #TolakKenaikanPPN12Persen #TolakPPN12Persen","1873017200879255568","","","in","","0","0","1","https://x.com/salam4jari/status/1873017200879255568","1752301333263392769","salam4jari"
"1873017080267849857","Sat Dec 28 14:44:05 +0000 2024","0","Please tolong batalkan PPN 12% gue stress banget dikit lagi dah mau nangis ini ","1873017080267849857","","","in","an Island w/ 3 countries","0","0","0","https://x.com/beamtinytinkle/status/1873017080267849857","54128416","beamtinytinkle"
"1873017026459124214","Sat Dec 28 14:43:52 +0000 2024","0","Gausah ribut ppn 12% Indonesia ga bubar tahun 2025 aja Alhamdulillah","1873017026459124214","","","in","Bli ketemu","0","0","0","https://x.com/Namakuriko1/status/1873017026459124214","1094211458311761920","Namakuriko1"
"1873017026241020187","Sat Dec 28 14:43:52 +0000 2024","0","...jgn lupa ppn 12%...","1873017026241020187","","","in","Twitterland is not a diary!","0","0","0","https://x.com/M4ngU5il/status/1873017026241020187","388798201","M4ngU5il"
"1873014774033989771","Sat Dec 28 14:43:33 +0000 2024","0","Berhubung ppn naik 12% thn depan udh ga bisa beli2 buku lg. Cuma ngandalin versi langganan digital (atau minjem di e-perpus) ","1873016946352083455","","Shamdtwt","in","","0","0","0","https://x.com/Shamdtwt/status/1873016946352083455","1845340629288792064","Shamdtwt"
"1872957195115216941","Sat Dec 28 14:43:12 +0000 2024","0","@JUJUTSUFESS Fanart ini nder hati2 loh","1873016859169362366","","JUJUTSUFESS","in","Konoha","0","0","0","https://x.com/eemamiya/status/1873016859169362366","1268455680412774401","eemamiya"
"1872959023928230091","Sat Dec 28 14:42:51 +0000 2024","5","@StefanAntonio__ tentu saja tidak masbro Dengan memilih prabowo kita sadar kedepan pembangunan fisik kemungkinan akan berkurang karena anggaran akan lebih fokus pada subsidi untuk menopang kalangan ekonomi terlemah Kenaikan 1% PPN (dari 11% naik jadi 12%) justru diperlukan untuk memperkuat","1873016768190628315","","StefanAntonio__","in","","0","32","0","https://x.com/nalar_logis/status/1873016768190628315","1557182798888198144","nalar_logis"
"1873016767087558681","Sat Dec 28 14:42:50 +0000 2024","0","Ada yang bilang Kenapa kabar gembira kalau ga kena PPN 12%? Berarti kalau kena artinya kabar buruk kan? ","1873016767087558681","","","in","Ya rumah","0","0","0","https://x.com/zoellula/status/1873016767087558681","234385299","zoellula"
"1872999313422655530","Sat Dec 28 14:42:42 +0000 2024","0","@fortegaish Rilh sedih jg krn pas di arc ini mrk kompak bgt ","1873016730584576153","","fortegaish","in","Konoha","0","1","0","https://x.com/eemamiya/status/1873016730584576153","1268455680412774401","eemamiya"
"1873015907355939255","Sat Dec 28 14:40:31 +0000 2024","0","Hal itu pun ditanggapi Anggota DPR RI Fraksi Partai Gerindra Wihadi Wiyanto. Apakah kenaikan PPN 12% benar-benar diperlukan di tengah melemahnya daya beli masyarakat? Mengapa elite politik lebih sibuk saling tuding ketimbang memikirkan dampak kebijakan terhadap rakyat? &gt;","1873016181348839582","","setiawa02375936","in","","0","0","0","https://x.com/setiawa02375936/status/1873016181348839582","1355748153891254272","setiawa02375936"
"1873011774007513434","Sat Dec 28 14:39:57 +0000 2024","0","@detikcom Pak PRESIDEN...Baru Gonjang Ganjing PPN 12 % Harga Bahan Pokok Untuk Makan Rakyat Sudah Sangat Brutal Naiknya Misal Telor Dari Harga Rp 16.000 Naik Menjadi Rp 31.000 (Depok) Janganlah Berkilah Tidak Mempersulit Hidup Rakyat https://t.co/tRHXfohdei","1873016038495003007","https://pbs.twimg.com/media/Gf5KKV8asAAy8oR.jpg","detikcom","in","","0","0","0","https://x.com/TismanDarn19573/status/1873016038495003007","1754006905989836800","TismanDarn19573"
"1873011774007513434","Sat Dec 28 14:39:47 +0000 2024","65","@detikcom Pak presiden @prabowo Terus bagaimana dengan naiknya PPN 12 % https://t.co/rV4JMsIlhZ","1873015998909120562","https://pbs.twimg.com/ext_tw_video_thumb/1873015929103384576/pu/img/ccdAbaWE00ZiWPf-.jpg","detikcom","in","Denpasar Selatan, Indonesia","0","1","8","https://x.com/ORGMERDEKA/status/1873015998909120562","1688998310571630592","ORGMERDEKA"
"1873012538058985852","Sat Dec 28 14:39:30 +0000 2024","0","@mcintchoco SUDAH TERPANCAR CANTIKNYA","1873015928126095629","","mcintchoco","in","july anderson. mdni","0","1","0","https://x.com/julyO__O/status/1873015928126095629","1834876592847544320","julyO__O"
"1873015907355939255","Sat Dec 28 14:39:25 +0000 2024","1"," *Hayolo... Terkuak Dalang Kenaikan PPN 12%* Politisi Partai Gerindra dan PDIP saling tuding sebagai inisiator kenaikan pajak pertambahan nilai (PPN) 12 persen. Tudingan itu bermula dari kritik PDIP. Mereka menyatakan penolakan terhadap kenaikan PPN 12 persen. https://t.co/Rt0ECLYWQm","1873015907355939255","https://pbs.twimg.com/media/Gf5KBMAawAM07Bz.jpg","","in","","0","2","0","https://x.com/setiawa02375936/status/1873015907355939255","1355748153891254272","setiawa02375936"
"1873015751667532239","Sat Dec 28 14:38:48 +0000 2024","0","Ketua PB PMII Sebut Kenaikan PPN 12 Persen Dinilai Akan Menyakitkan Rakyat Kecil https://t.co/WcoLaATtLg","1873015751667532239","","","in","Jawa Barat, Indonesia","0","0","0","https://x.com/PRMNMataBandung/status/1873015751667532239","158297951","PRMNMataBandung"
"1873015694713143723","Sat Dec 28 14:38:35 +0000 2024","1","Bekerja keras menyengsarakan rakyat dengan PPN 12% Sritex pailit sembako naik bekerja keras jadi jongos oligarki","1873015694713143723","","","in","","0","0","0","https://x.com/andialmeera/status/1873015694713143723","3758993238","andialmeera"
"1873002479602020508","Sat Dec 28 14:38:31 +0000 2024","0","@NANAAmain Dipotong pajak kaga? Ppn 12%?","1873015679038964148","","NANAAmain","in","","0","1","0","https://x.com/SUNGH00Nmain/status/1873015679038964148","1409321810949120001","SUNGH00Nmain"
"1872663266897617005","Sat Dec 28 14:38:25 +0000 2024","25","@ramuneinabottle Kenaikan PPN 12% kabar buruk utk rakyat kecil seluruh Indonesia termasuk berada di 58% yg kemarin milih krn mendptkan bansos dan sekarang baru sadar bansos itu ternyata menyesatkan.","1873015652329635926","","ramuneinabottle","in","dulmesjid","0","0","0","https://x.com/maswege/status/1873015652329635926","152539486","maswege"
"1873011837173948887","Sat Dec 28 14:38:21 +0000 2024","0","@sunghoonfisip NAIK KERETA LAH KATANYA KERETA GAK KENA PPN 12%.","1873015636257063253","","sunghoonfisip","in","","0","0","0","https://x.com/JungwonSBY/status/1873015636257063253","1578560030676176896","JungwonSBY"
"1873015596855771586","Sat Dec 28 14:38:11 +0000 2024","8","GA welkin/esp (bisa pilih) buat 3 orang Syarat - RT - tidak benci ship Blade x Dan Heng - reply dengan tag #danhenghamil - selain moots GAUSAH FOLLOW klo follow kublock End 31 des 2024 jam 12:00AM winner harus rep sebelum 1 jan 2025 (ppn naik bjir) #TolakKenaikanPPN12Persen https://t.co/zt498piNKL","1873015596855771586","https://pbs.twimg.com/media/Gf5JwlYbcAAr_jr.jpg","","in","","1","9","11","https://x.com/imbiboti/status/1873015596855771586","1818118952004014080","imbiboti"
"1873015555046949042","Sat Dec 28 14:38:01 +0000 2024","0","semua tagihan thn depan kena ppn 12 persen mau gmn lagi (ya mau ngamuk lah)","1873015555046949042","","","in","","0","0","0","https://x.com/teddyandrean/status/1873015555046949042","56060112","teddyandrean"
"1873011774007513434","Sat Dec 28 14:37:56 +0000 2024","0","@detikcom Anda tdk peduli pada rakyat...harusnya bisa ppn 12% dibatalkan","1873015531441406012","","detikcom","in","","0","0","0","https://x.com/wedus_gibas7/status/1873015531441406012","1855444617220767744","wedus_gibas7"
"1872975392191164925","Sat Dec 28 14:37:37 +0000 2024","0","@khojan_ @susipudjiastuti @prabowo Lagi2 orang yg lupa kalo soal ppn 12% adalah hasil UU 2021 pura2 lupa atau cuma mau buat opini sesat ? @khojan_ baru 3 bulan ud dituntut kayak 5-6 tahun ? kalo protes ya pasti jg bisa","1873015451556761657","","khojan_","in","","0","1","0","https://x.com/WhiteTigerXR/status/1873015451556761657","1856386235268530176","WhiteTigerXR"
"1873015277144949152","Sat Dec 28 14:36:55 +0000 2024","0","Pengen bgt wtl jkt tapi takut kena ppn 12% tai lah","1873015277144949152","","","in","","0","0","0","https://x.com/lvlypjseongie/status/1873015277144949152","1313401037890281473","lvlypjseongie"
"1873013895729954911","Sat Dec 28 14:36:38 +0000 2024","161","@MurtadhaOne1 kelihatannya si gemoy mau pertimbangkan keluarin perpu pembatalan ppn 12% akibat si connie ngancam bocorin dokumen money laundering dari kakak beradik dari safety box di russia","1873015204449272118","","MurtadhaOne1","in","Jl. Sebatik 10, Samarinda","2","14","17","https://x.com/tedy_ang_/status/1873015204449272118","1019026466","tedy_ang_"
"1873015141308219593","Sat Dec 28 14:36:23 +0000 2024","0","KALAU beliau bikin Perppu buat membatalkan kebijakan PPN 12% ini non 58% voters auto dukung kebijakannya. Ini malah kagak kocakkk","1873015141308219593","","","in","Honolulu, HI","0","0","0","https://x.com/inimaulaa/status/1873015141308219593","1297549974083784705","inimaulaa"
"1873015103844696107","Sat Dec 28 14:36:14 +0000 2024","0","Inget ppn 12% demo kecil2an ga gunalah","1873015103844696107","","","in","","0","0","0","https://x.com/Rashfordisshit7/status/1873015103844696107","1833717792270594048","Rashfordisshit7"
"1872890223400763886","Sat Dec 28 14:36:00 +0000 2024","0","@howlmovingcat buku fisik import kena ppn 12%","1873015047645217010","","howlmovingcat","in","Indonesia","0","1","0","https://x.com/pingkan__/status/1873015047645217010","383597283","pingkan__"
"1873014895362621915","Sat Dec 28 14:35:24 +0000 2024","0","Tambah PPN 12% makin parah aja dong...","1873014895362621915","","","in","","0","0","0","https://x.com/hanifahmi8/status/1873014895362621915","1116540002026942464","hanifahmi8"
"1872689394534224326","Sat Dec 28 14:35:16 +0000 2024","0","@lloremipsum_ @arifanindita_ Coba aja lu scroll dia rajin nunjuk sana sini even orang imf pun kena wkwkw tapi pernah ga dia nunjuk orang di ex kantornya sendiri (kemenkeu). Pernah ga dia ngeanjing2in mantan bosnya dia si srimul atas kebijakan ppn 12%?","1873014861602627651","","lloremipsum_","in","human.db","0","1","0","https://x.com/nktthi/status/1873014861602627651","1159142433470291969","nktthi"
"1873014780799402085","Sat Dec 28 14:34:57 +0000 2024","0","2025 udh gabisa kasih perasaan 100% soalnya kena ppn 12%️️","1873014780799402085","","","in","","0","0","0","https://x.com/omgitsanisaa/status/1873014780799402085","1439595815467511810","omgitsanisaa"
"1873014674494767492","Sat Dec 28 14:34:31 +0000 2024","0","PPN 12 Persen Ancaman Ekonomi Kerakyatan 2025 Jarnas Harus Peka Nasib Rakyat Kecil https://t.co/HZMnsmILQ4","1873014674494767492","","","in","KM50","0","0","0","https://x.com/BedidinQ/status/1873014674494767492","1548338061268119552","BedidinQ"
"1873014597277651448","Sat Dec 28 14:34:13 +0000 2024","0","Beli lah buku inceran sebelum PPN 12% menyerang","1873014597277651448","","","in","Kalila Mika M, FUB FREE","0","2","0","https://x.com/Soshriro/status/1873014597277651448","1321033242179366912","Soshriro"
"1873014563177939085","Sat Dec 28 14:34:05 +0000 2024","0","Listyo Sigit aja heran . Link: https://t.co/5YIqEHqpty https://t.co/PIpQ6fETbg","1873014563177939085","https://pbs.twimg.com/media/Gf5I0EGawAMyDfG.jpg","","in","Where the heart is","0","0","0","https://x.com/jihandzahab/status/1873014563177939085","1117659258407899137","jihandzahab"
"1873011774007513434","Sat Dec 28 14:34:01 +0000 2024","2","@detikcom Faktanya PPN 12% akan berlaku tahun depan apakah ini TIDAK MEMPERSULIT? Rencana makan gratis diambil dari kenaikan pajak jalan keluar yang tidak tepat disaat kondisi ekonomi sekarang ini","1873014548065817007","","detikcom","in","","0","0","0","https://x.com/tans_trisna/status/1873014548065817007","404863707","tans_trisna"
"1873014307660952025","Sat Dec 28 14:33:04 +0000 2024","2","Kalau ujungnya PPN 12% batal sebelum tahun baru gue bakal stream marah marah lagi.","1873014307660952025","","","in","In your phone","0","0","1","https://x.com/tilehopper/status/1873014307660952025","1249662133916192768","tilehopper"
"1872934708969185327","Sat Dec 28 14:32:55 +0000 2024","1","@lafberd @GChandra32 @tuanazrull @irwndfrry Bener berkesinambungan cuma yang lucu fraksi² yang seolah jadi pahlawan kesiangan koar koar sekarang sedangkan pengesahannya ppn 12% ikut andil. Medianya aja takut nyorotin partai partai yang ikut pengesahan UU harmonisasi peraturan perpajakan wkwk","1873014270939808121","","lafberd","in","Earth","0","1","0","https://x.com/notjaggerr/status/1873014270939808121","447737451","notjaggerr"
"1873014062499676457","Sat Dec 28 14:32:06 +0000 2024","0","gk sabar deh bakal potong rambut dengan ppn 12%","1873014062499676457","","","in","","0","2","0","https://x.com/sygrc_/status/1873014062499676457","1216398354013286400","sygrc_"
"1872816884514779568","Sat Dec 28 14:32:04 +0000 2024","0","@nozelism Kalau dari alur skenarionya sih gitu dia yang sering tampil di grass root prabowo yang jadi tumbal hujatan contohnya PPN 12% yang buruk dikenal sebagai prabowo tapi si wakil santai aja bagi bagi susu ","1873014054954148325","","nozelism","in","","0","0","0","https://x.com/Toresakun/status/1873014054954148325","1500487563370323971","Toresakun"
"1873012996622172562","Sat Dec 28 14:31:56 +0000 2024","0","@Warticfox tp itutu udah dari kemarin² tahu gue belinyaa gatau deh ppn 12% ini dinaikin lagi sama abangnya apa warung lain ikutan kaya gitu ","1873014024167985307","","Warticfox","in","📚 read and reaction ","0","0","0","https://x.com/sepatubulan/status/1873014024167985307","1794923349451407361","sepatubulan"
"1872583320711901672","Sat Dec 28 14:31:06 +0000 2024","0","@keretaapikita Berarti PPN 12% itu berita buruk ya min?","1873013810623369509","","keretaapikita","in","Iceland","0","0","0","https://x.com/teddyswansons/status/1873013810623369509","2466138331","teddyswansons"
"1872894058143625442","Sat Dec 28 14:31:04 +0000 2024","0","@sbyfess kamu gak salah nder. realistis aja. ingat PPN 12%. mending kamu hidup sendiri dari gaji 2jt milikmu daripada hidup dg gaji 2jt dia dipake berdua. gak usah banyak menyayangkan. kamu pantas dihidupi dengan layak.","1873013803321049509","","sbyfess","in","","0","0","0","https://x.com/xoraroxa/status/1873013803321049509","1857996935367667712","xoraroxa"
"1873011774007513434","Sat Dec 28 14:30:38 +0000 2024","0","@detikcom Batalin lah ppn 12% ndut","1873013695128977654","","detikcom","in","","0","0","0","https://x.com/RSuntya44707/status/1873013695128977654","1757689637567668224","RSuntya44707"
"1873013642217820649","Sat Dec 28 14:30:25 +0000 2024","0","Pak Presiden @prabowo tunjukkan kepada kami seperti apa yang Bapak katakan saat kampanye akan memihak kepentingan rakyat banyak seperti beliau. Tegakkan supremasi hukum dan batalkan PPN 12%. Terima kasih.","1873013642217820649","","","in","Indonesia","0","0","0","https://x.com/andreadiwijaya/status/1873013642217820649","131140127","andreadiwijaya"
"1873013551507579076","Sat Dec 28 14:30:04 +0000 2024","1","Keadaan economy kayak gini and PPN 12% things musim ujan akhir tahun pula peace health and joy is new things to flex sih","1873013551507579076","","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/anotherintanayu/status/1873013551507579076","1075214881266098177","anotherintanayu"
"1872945635063648521","Sat Dec 28 14:27:55 +0000 2024","0","@Beritasatu Lagian tumben itu jokowi mau menjawab mengomentari PPN 12% yang padahal dulu biasanya kalo ditanya jawabannya selalu pamungkas YO NDAK TAU KOK TANYA SAYA. https://t.co/wnoUTOlGF1","1873013009586803142","https://pbs.twimg.com/media/Gf5HZrEawAQsmHs.jpg","Beritasatu","in","Cuma Sibuk, Blusukan Doank! 😅","0","0","0","https://x.com/SugiKawuloAlit/status/1873013009586803142","1226875580","SugiKawuloAlit"
"1873006838113063114","Sat Dec 28 14:27:48 +0000 2024","0","@inkedarchive OMG my wish list book semoga tahun depan bisa kebeli walau dengan ppn 12% aku habis baca Cantik itu Luka belum baca lagi kecuali buku buat belajar","1873012980306374904","","inkedarchive","in","Archaia Olympia, Greece","0","0","0","https://x.com/ronveur/status/1873012980306374904","1644356637749309445","ronveur"
"1873012588990398571","Sat Dec 28 14:26:14 +0000 2024","0","Hiduplah indonesia raya 🇲🇨 semangat PPN 12% ️ https://t.co/B173J3m43i","1873012588990398571","https://pbs.twimg.com/media/Gf5HBQgaMAAijGd.jpg","","in","","0","0","0","https://x.com/brightroseva/status/1873012588990398571","1850222272960946176","brightroseva"
"1872583320711901672","Sat Dec 28 14:26:05 +0000 2024","0","@keretaapikita klu tiket kereta api ngk kena ppn 12% dianggap sbg kabar gembira berarti emang pada sadarkan ya ppn 12% tuh memberatkan rakyat","1873012549098324283","","keretaapikita","in","bighitwallet","0","0","0","https://x.com/tabodanita/status/1873012549098324283","389810999","tabodanita"
"1872583320711901672","Sat Dec 28 14:25:51 +0000 2024","0","@keretaapikita Secara ga langsung KAI mengakui PPN 12% bikin rakyat sengsara","1873012491003019734","","keretaapikita","in","","0","0","0","https://x.com/kece_juragan/status/1873012491003019734","1118538604253335552","kece_juragan"
"1873012487224000552","Sat Dec 28 14:25:50 +0000 2024","0","2024 3 hari lagi berakhir yg mau beli barang2 mahal mending buruan beli di akhir tahun ini deh daripada kena ppn 12% di tahun depan.","1873012487224000552","","","in","she/her • 98","0","0","0","https://x.com/jwwkitten/status/1873012487224000552","570665890","jwwkitten"
"1873012377614205097","Sat Dec 28 14:25:24 +0000 2024","0","untuk bujang²ku maaf gabisa 100% lagi udah kena ppn 12% soalnya https://t.co/5pAL3gYqn9","1873012377614205097","https://pbs.twimg.com/media/Gf5G1M6bYAA5lS8.jpg","","in","","0","0","0","https://x.com/moominhere323/status/1873012377614205097","1655034586693537792","moominhere323"
"1873012258105901488","Sat Dec 28 14:24:55 +0000 2024","1","PPN 12% adalah langkah strategis untuk memperkuat perekonomian kita. Dukung kebijakan demi Indonesia lebih maju! #PajakUntukKemajuan #ppn12persen #ppn https://t.co/CmdiKgMtoT","1873012258105901488","https://pbs.twimg.com/media/Gf5GqpMawAI8ltm.jpg","","in","DKI Jakarta","0","0","0","https://x.com/RosaJaanne/status/1873012258105901488","1578799870785486848","RosaJaanne"
"1873009840014147774","Sat Dec 28 14:17:10 +0000 2024","0","ya nyatanya harga udah pada naik walaupun ppn 12% belum berlaku mendagnya juga kamprettttt taik ga bisa ngatur dan ngurus ginian","1873010307725181410","","adoreuhoon","in","우지단","0","0","0","https://x.com/adoreuhoon/status/1873010307725181410","78480057","adoreuhoon"
"1873010268701377001","Sat Dec 28 14:17:01 +0000 2024","13","Makanya Gas Terus sj tuh PPN..jangan tanggung2 cuma 12%... maksimalkan sj sesuai UU nya. Biar makin kopyor otak si Menaker dan Wamenaker nya","1873010268701377001","","","in","Semarang, Indonesia","0","3","2","https://x.com/syahirularif/status/1873010268701377001","112049860","syahirularif"
"1873010213693079875","Sat Dec 28 14:16:48 +0000 2024","0","Apakah artinya yang kena PPN 12% jadi kabar buruk?","1873010213693079875","","","in","Jakarta Capital Region","0","0","0","https://x.com/arisabdilahh/status/1873010213693079875","1358250968","arisabdilahh"
